Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
36,2007-11-27,46.13478469848633,48.10688795286707,45.653407054529666,48.10688795286707,20573198
37,2007-11-28,45.4515495300293,47.36154246339106,45.14098212133178,47.144143592366774,16435311
38,2007-11-29,44.22480773925781,46.833572949707936,43.65025723037338,46.58512072484213,25530967
39,2007-11-30,45.93292236328125,46.212432132793516,44.41114320719072,45.032277900479855,18437721
40,2007-12-03,46.585121154785156,47.15967166897223,46.13479675417749,46.491948410345735,16851227
41,2007-12-04,45.9795036315918,47.283888087577324,45.637878730039496,46.895678929526746,14008727
42,2007-12-05,47.81187057495117,47.98268520534968,45.96399671542005,46.057165268480496,27725290
43,2007-12-06,46.926734924316406,49.58208379102427,46.3211269732166,48.85224975599955,24104710
44,2007-12-07,46.72486114501953,47.88948853872359,45.886331948955814,47.22176967546766,11742386
45,2007-12-10,46.77145004272461,47.34599619238882,46.165842107468286,47.17518585800303,8330010
46,2007-12-11,46.554046630859375,47.454690891962805,46.32112117303927,47.19070786396569,11685950
47,2007-12-12,46.522987365722656,46.94225401699148,45.653400706477655,45.96396797225632,16342131
48,2007-12-13,45.74658966064453,47.2062581475509,45.57577927300954,46.585123338201804,14620172
49,2007-12-14,45.296260833740234,46.01056832242727,45.063335302887,45.591301524423514,10991851
50,2007-12-17,42.56325912475586,45.808689072401684,41.92659363672532,45.56023270670492,19355678
51,2007-12-18,42.37691879272461,43.78999834273351,41.057007749095256,42.08187816862494,21607783
52,2007-12-19,41.600502014160156,44.1160981117741,41.24335044386025,43.7434156482984,19526912
53,2007-12-20,41.18123245239258,42.485616772154835,40.99489123352104,42.1439919062801,17105204
54,2007-12-24,42.43903350830078,43.10675236348815,41.46074313953987,41.802368013366014,16711519
55,2007-12-26,43.72789764404297,44.255863870003914,42.67196940446073,42.67196940446073,20930094
56,2007-12-27,44.03845977783203,45.24967156174239,43.66577728478001,44.62853688154845,44565277
57,2007-12-28,44.380088806152344,44.566430069942584,43.47944006655613,43.945291119861956,18354518
58,2007-12-31,44.7061882019043,44.97017133946397,44.16269524142146,44.721719099607824,11982308
59,2008-01-01,45.52919006347656,45.94845689554239,44.51984601444472,44.93911284651055,16687746
60,2008-01-02,45.280738830566406,45.870816060588915,44.61301974890042,45.52919107088955,13437280
61,2008-01-03,47.14413070678711,47.33047194354227,44.45772419827857,45.00121701495008,31815218
62,2008-01-04,46.895687103271484,48.44852400612752,46.58511972270028,47.827389244985106,28011310
63,2008-01-07,46.507469177246094,47.57892391237225,46.01056061882261,46.60063768905223,15858063
64,2008-01-08,44.9235725402832,47.20624307843812,44.38007975559577,46.55405089434548,13282666
65,2008-01-09,44.20927429199219,45.17203397939877,44.10057487025701,44.97016603179889,13113527
66,2008-01-10,43.15334701538086,45.653416920196754,42.85830632317277,44.41114741589259,18023003
67,2008-01-11,43.805538177490234,44.224804966461505,42.08188675890601,43.74342301899838,11629440
68,2008-01-14,44.47324752807617,44.93909847868857,43.184394073849596,43.88317049976819,10264240
69,2008-01-15,43.12228012084961,45.373893111050236,42.76512855797518,45.187556095525295,11558334
70,2008-01-16,42.23716354370117,43.1688654948561,41.1657088272763,42.811713922714475,14834065
71,2008-01-17,43.3707389831543,44.33349853872396,41.49180412856824,42.392448533840906,16169395
72,2008-01-18,41.352046966552734,43.06016708255744,40.99489120879003,43.01357861861378,13254156
73,2008-01-21,34.317710876464844,40.994910901020056,29.89212270750798,40.994910901020056,33202389
74,2008-01-22,30.87040901184082,32.60958739964004,24.51930361225784,30.932522074368627,58755707
75,2008-01-23,34.317710876464844,35.63762250922576,31.367320167940445,31.367320167940445,28425991
76,2008-01-24,34.39533996582031,36.833294330617385,32.76486149547271,36.16557541856188,29911930
77,2008-01-25,36.16558074951172,36.336391119981144,34.70591240929452,36.02582374651703,12550722
78,2008-01-28,36.55379104614258,36.833300848049106,32.7648672930195,35.668673163155496,13601109
79,2008-01-29,35.948177337646484,37.174919991966334,35.40468450310916,36.64695383919446,7679877
80,2008-01-30,33.960548400878906,36.18110407241371,33.51022406625039,36.02582040010583,9016102
81,2008-01-31,31.739994049072266,34.41087434352055,31.36731361654153,34.31770370884541,41538563
82,2008-02-01,32.842491149902344,33.07541655930112,31.988431315440163,32.28346974611154,9089201
83,2008-02-04,34.535091400146484,34.93882930713317,33.46363464765169,33.46363464765169,12009385
84,2008-02-05,35.6065559387207,36.072406985687685,33.8518511709463,34.59721200362557,14593303
85,2008-02-06,35.29598617553711,35.715252931784015,33.323884807759555,34.62826722939384,12429218
86,2008-02-07,33.63444519042969,36.01028614051689,33.417048516177246,34.81460127287472,11300078
87,2008-02-08,32.764862060546875,34.13135748346127,32.15925407618051,33.851847726191814,13514197
88,2008-02-11,30.451139450073242,33.23071928653849,30.125043268045314,33.23071928653849,15133331
89,2008-02-12,29.907642364501953,31.569178519456425,29.65918806476536,31.367310585640855,10237627
90,2008-02-13,29.47284698486328,30.823813596836416,28.867241117001566,30.435604437159743,10395753
91,2008-02-14,32.05055618286133,32.376652297781156,30.12503706854214,30.12503706854214,12514003
92,2008-02-15,32.96673583984375,33.230718962283326,31.072273929344174,31.926334246899412,12080990
93,2008-02-18,32.7803955078125,33.7120998054008,32.50088569285498,33.7120998054008,6977153
94,2008-02-19,32.42324447631836,33.44811732811319,32.17479013252416,33.37047547731313,7226542
95,2008-02-20,31.615758895874023,32.128196221045364,31.25860733186287,32.11266743431241,5604999
96,2008-02-21,31.833168029785156,32.3766609986528,31.444958766308268,32.12820664879359,3874365
97,2008-02-22,31.42942237854004,31.631290304291714,30.451134007313104,30.777230131055415,2691220
98,2008-02-25,31.693401336669922,32.08161048165924,30.932511833724746,31.802100739734694,6270186
99,2008-02-26,31.817630767822266,32.267952972340915,31.66234710376966,31.988443219514025,7139423
100,2008-02-27,33.681034088134766,35.34256799781342,32.28348113856253,32.28348113856253,43223132
101,2008-02-28,34.628265380859375,34.89224845124424,33.541279736494936,34.007130726936836,35763847
102,2008-02-29,34.1313591003418,35.094118720846105,33.572339559320845,34.410870977021894,16477462
103,2008-03-03,32.70275115966797,33.78973907276784,32.33007073281162,32.64063810622021,10049153
104,2008-03-04,31.864219665527344,33.04437610544834,31.056745758548615,32.92014999858078,11485198
105,2008-03-05,32.45429992675781,32.60958361815532,31.087802178757862,32.01950432714288,8581053
106,2008-03-07,30.79276466369629,31.988449971758975,29.503908716301332,31.988449971758975,14251925
107,2008-03-10,30.683509826660156,30.90200840773611,28.91991156609301,30.83958054412078,11713659
108,2008-03-11,33.21186065673828,33.52400213264144,29.7158765499918,30.433800251093192,19665129
109,2008-03-12,32.369075775146484,34.335567295006854,32.05693433125896,34.11706870765451,12262350
110,2008-03-13,27.92106056213379,31.83843857097645,27.156314380073216,31.526297099372556,47000084
111,2008-03-14,29.840730667114258,29.965586403932186,28.123952643221667,28.701413072060507,35798540
112,2008-03-17,28.67020034790039,29.27887577258506,28.06152492321572,29.27887577258506,19211273
113,2008-03-18,28.91990852355957,29.481763470676476,28.15516039498258,28.623372498105947,12632937
114,2008-03-19,29.091588973999023,32.400286822539215,28.904303271488747,30.27772470041569,16449023
115,2008-03-24,29.372512817382812,30.18408130080802,28.732622526625743,30.18408130080802,11636914
116,2008-03-25,30.480619430541992,30.667903025626618,29.59101547414496,30.137262997619896,13232423
117,2008-03-26,30.2933349609375,31.026868226423773,29.96558601004268,30.277727464829226,11448313
118,2008-03-27,30.83958625793457,31.13612236952623,29.840733904492858,29.840733904492858,17425122
119,2008-03-28,30.90201187133789,31.136120090613037,30.090445319686307,30.980047238814667,11599511
120,2008-03-31,30.683509826660156,31.04247374692633,30.277725537893634,30.90200840773611,9914705
121,2008-04-01,30.745943069458008,31.182942424910078,30.35576620754274,30.902013814224112,6034588
122,2008-04-02,31.245359420776367,32.150570695360095,30.90200305509905,30.90200305509905,6087024
123,2008-04-03,30.99565315246582,31.463865333410876,30.74593956592618,31.323402102496303,3883474
124,2008-04-04,30.83958625793457,31.198550244707906,30.246518268441204,31.198550244707906,5906537
125,2008-04-07,30.714725494384766,31.026866936191112,30.355761566200695,30.88640371074718,4088729
126,2008-04-08,29.934371948242188,30.730333049769445,29.715873361920593,30.66790306781073,5753811
127,2008-04-09,30.012409210205078,30.277728182959677,29.66905275505822,30.02801670668353,3776374
128,2008-04-10,30.605480194091797,30.823978816047955,29.856341456857827,29.965589709413415,7075297
129,2008-04-11,30.745943069458008,31.05808455899022,30.43380157992579,30.902013814224112,4012660
130,2008-04-15,31.21414566040039,31.370216346365506,30.028008023696653,30.558647932609226,6362785
131,2008-04-16,30.792760848999023,31.74479266969682,30.667903002193377,31.526294083842725,4725794
132,2008-04-17,31.97889518737793,32.712426223634566,30.917613133596763,31.260969527993925,14831167
133,2008-04-21,32.49393081665039,33.05578582709791,32.150576505764676,32.46271794303056,7639361
134,2008-04-22,33.024566650390625,33.39913802110414,32.15057243031062,32.462713828009,8814769
135,2008-04-23,33.0557861328125,33.445962933003386,32.618788963336556,33.087001123565614,5265604
136,2008-04-24,31.885250091552734,33.461564508833604,31.604323691850663,33.399136655215834,8801780
137,2008-04-25,32.15057373046875,32.60317835206571,31.71357448591232,32.462715140790024,4095990
138,2008-04-28,32.275428771972656,32.899711579541965,32.150573057196546,32.18178592746839,4708244
139,2008-04-29,32.7280387878418,33.04018024316435,32.30664909326318,32.462719820924455,6497143
140,2008-04-30,32.946533203125,33.36792496108449,32.77485711795469,33.055783545364704,6331377
141,2008-05-02,33.24306106567383,34.1794850825273,33.180631104408455,33.445952089254504,5658418
142,2008-05-05,33.08699417114258,33.86734760755215,32.86849351547256,33.68006193607618,7642293
143,2008-05-06,32.80607604980469,33.46157399064651,32.618792435881915,32.8216835468428,5061166
144,2008-05-07,32.33784866333008,32.99334629654183,31.83842381040842,32.77484779108586,4303106
145,2008-05-08,31.947683334350586,32.27543226718636,31.760399741904855,32.08814655789603,3642073
146,2008-05-09,31.760398864746094,32.58757280477019,31.276579226478706,31.52629279302102,8621761
147,2008-05-12,31.760398864746094,31.994504936471163,31.058078532726338,31.760398864746094,4890395
148,2008-05-13,31.854032516479492,32.08813853614568,31.588713630964264,31.900854990519175,5056766
149,2008-05-14,31.90086555480957,32.072543782786546,31.214154759746442,31.214154759746442,2982486
150,2008-05-15,31.916461944580078,32.27542365528779,31.21414389740444,31.21414389740444,2646760
151,2008-05-16,32.16617965698242,32.259822505047325,31.776002887415704,32.15057427967531,4422288
152,2008-05-20,32.103759765625,32.22861763298372,31.776010774470205,31.838440766572052,3464912
153,2008-05-21,32.306644439697266,32.774856555238124,31.370220208615535,31.370220208615535,3419088
154,2008-05-22,31.86965560913086,32.025726365310376,31.526301215642984,31.526301215642984,3558000
155,2008-05-23,31.33901023864746,32.11936388949423,31.21415450124988,31.68236669175794,4417028
156,2008-05-26,31.10491180419922,31.29219757326682,29.6534523860385,29.6534523860385,2605807
157,2008-05-27,30.16848373413086,31.495085115220636,30.028020481855062,31.151728616906443,3316550
158,2008-05-28,31.27657699584961,31.463860569765973,29.74708283288848,30.2777228009181,4505700
159,2008-05-29,31.791614532470703,32.15057847744723,30.87079765943478,31.60433092873248,11026212
160,2008-05-30,30.77715301513672,31.99450589467222,30.652297286548535,31.86964804923943,4023430
161,2008-06-02,29.46615982055664,31.21415274695053,29.02916053053585,30.58986774451445,4431595
162,2008-06-03,28.373659133911133,29.341296144235223,28.10833811350699,29.029154763451153,6240766
163,2008-06-04,27.499666213989258,28.54533869763973,27.32798801015277,28.248804772928235,5762089
164,2008-06-05,27.452842712402344,27.65573589735156,26.532025983793368,27.46845020614373,9721099
165,2008-06-06,27.15630531311035,28.29562257417556,26.76612860387791,27.31237599680333,6317089
166,2008-06-09,26.78173828125,27.43723605299275,25.5956005650149,26.844166136453047,6500809
167,2008-06-10,26.594457626342773,26.81295833612633,25.985782218568563,26.532029759338055,6717902
168,2008-06-11,26.719318389892578,27.156315623407732,26.53203265161755,26.844174137512642,2586175
169,2008-06-12,26.906604766845703,27.062675525776555,25.595610815195553,26.375964609849827,3244212
170,2008-06-13,26.734920501708984,27.125097280475313,26.453991950890526,26.859776224176407,4248430
171,2008-06-16,27.671344757080078,28.092734407832868,26.87538370542103,26.969026555647595,4354615
172,2008-06-17,28.49852180480957,28.717020401392812,27.187528108465408,28.061524611643097,4736084
173,2008-06-18,28.467302322387695,29.09158725491682,28.404874464188104,28.404874464188104,5055019
174,2008-06-19,27.858638763427734,28.40488645779816,27.406033954318435,27.905461264480945,4221271
175,2008-06-20,27.21873664855957,28.201983351835874,26.85977487683856,28.09273301252371,3837789
176,2008-06-23,26.266706466674805,27.09388251457866,26.001387525035266,27.000239663534607,4516050
177,2008-06-24,25.455141067504883,26.65688645170892,25.18981999820957,26.266707536985678,5238203
178,2008-06-25,24.752822875976562,25.26785540336762,24.19096786264884,24.97132145981384,3933879
179,2008-06-26,26.157459259033203,27.281169281743235,24.893286012695565,24.893286012695565,18253250
180,2008-06-27,25.002534866333008,25.845318462704434,24.86207163921932,25.283463437405032,6821283
181,2008-06-30,24.503116607666016,25.221042554492385,23.800798160805595,24.986936405538913,4596315
182,2008-07-01,22.770723342895508,24.50310871016169,21.896726911794644,24.50310871016169,6202295
183,2008-07-02,23.769577026367188,24.01929061083996,22.052799043778347,22.786332301258728,5245963
184,2008-07-03,23.14529800415039,23.769581011577316,22.474194617904466,23.566689880901585,4726793
185,2008-07-04,23.45743751525879,23.91004223382754,22.630263447420894,22.78633418602011,4862814
186,2008-07-07,23.972469329833984,24.940108724561536,23.769578222961176,23.769578222961176,5528014
187,2008-07-08,24.674789428710938,25.28346485830688,22.1620481108729,22.1620481108729,8354280
188,2008-07-09,26.391565322875977,26.500813555928776,25.002534232085914,25.002534232085914,6860769
189,2008-07-10,27.546485900878906,27.874234806149918,25.658029938931083,26.391563102306954,7216175
190,2008-07-11,26.235498428344727,28.15516770266342,26.03260519422366,27.81181334136186,6040791
191,2008-07-14,26.25110626220703,27.187532915857567,25.5956103565503,25.5956103565503,5942149
192,2008-07-15,25.158601760864258,25.87652739967986,24.971318192158662,25.595600988199305,3693378
193,2008-07-16,24.471893310546875,25.59560329126815,24.050501538565264,25.158604024612313,6973872
194,2008-07-17,25.720458984375,25.90774468655392,24.971320409348365,24.971320409348365,5038238
195,2008-07-18,27.15630531311035,27.374803846911696,25.423920300749483,26.188666227476247,5983177
196,2008-07-21,28.685802459716797,28.857480654157406,27.171915813528305,27.624520422984915,8754188
197,2008-07-22,29.856325149536133,30.121644003837197,28.436081707280934,28.685795188915446,12631056
198,2008-07-23,31.963294982910156,32.587577939204465,30.621086203508415,31.182941287542267,12798869
199,2008-07-24,30.83958625793457,32.55636446807798,28.91991692423948,28.91991692423948,10764301
200,2008-07-25,30.90201187133789,31.90086626851648,29.731481359186244,30.511835033954007,10710381
201,2008-07-28,30.652297973632812,31.510686948240387,30.308941537051922,30.902009436406566,5533881
202,2008-07-29,29.419334411621094,30.43379399993447,29.185228352779546,29.965581882251374,5145929
203,2008-07-30,30.652297973632812,30.902009436406566,29.684658646428236,29.684658646428236,7354746
204,2008-07-31,29.57541847229004,31.182948738988642,29.185241531369805,31.182948738988642,6006517
205,2008-08-01,30.433788299560547,30.55864611099631,28.09272814963528,29.107187547936228,4699412
206,2008-08-04,30.621084213256836,31.18293926077229,29.825123072347,29.825123072347,4301346
207,2008-08-05,31.994510650634766,32.22861676417078,30.43380111021643,30.745942594931112,9161115
208,2008-08-06,31.182926177978516,33.13380947110544,30.964427672517072,33.13380947110544,8616591
209,2008-08-07,31.10491180419922,31.807230262934805,30.13727219209207,30.13727219209207,4809365
210,2008-08-08,30.574262619018555,31.33900873683157,30.465012266397558,30.745938720502043,4883824
211,2008-08-11,30.855195999145508,31.307800773173696,30.621089862560744,30.964446376289786,2714705
212,2008-08-12,30.324546813964844,31.21415071475283,30.090440747109536,31.058077886671455,5801276
213,2008-08-13,30.44940185546875,30.745935776820392,29.731476176460667,29.965582238082142,2754609
214,2008-08-14,29.715879440307617,30.58987396436969,29.65344944557884,30.277732458106076,2566362
215,2008-08-18,29.372512817382812,30.277722026950336,29.09158640526719,29.653439229498435,2963058
216,2008-08-19,28.826269149780273,29.497372398309274,28.233199144321404,29.325696299972517,2941144
217,2008-08-20,29.15401840209961,29.388124484391838,28.951125194006227,29.029160554770304,3319410
218,2008-08-21,28.841876983642578,29.32569664416143,28.49852054924994,29.02916057952931,4138486
219,2008-08-22,28.545347213745117,29.840735759295615,27.811815930287825,29.840735759295615,4139879
220,2008-08-25,28.85747718811035,29.247653893682322,28.654584031106467,29.247653893682322,2034227
221,2008-08-26,28.90431022644043,28.997953100227903,28.373670097438115,28.56095372816803,1489491
222,2008-08-27,28.326833724975586,29.263257770411737,28.170763050736227,29.06036674063817,4297168
223,2008-08-28,27.90544891357422,28.71701528733371,27.546485031757594,28.404873885846744,7382078
224,2008-08-29,29.06037139892578,29.16962173514342,28.280017902640736,28.40487361530861,2219080
225,2008-09-01,29.044647216796875,29.17044881070453,28.462810045991457,28.997470019420668,3417069
226,2008-09-02,30.57000732421875,30.6958089369891,28.997474367300832,29.249079725722957,5030404
227,2008-09-04,29.925275802612305,30.47566171136076,29.673670389179488,30.224056297927945,2813325
228,2008-09-05,29.264801025390625,29.595032874967163,28.934569175814083,29.563581410100404,3330688
229,2008-09-08,30.805879592895508,32.048178220708245,30.50709710135799,30.821603191076704,8377948
230,2008-09-09,30.91595458984375,31.167559881238848,30.208315907540534,30.805878741213995,3737279
231,2008-09-10,30.64862823486328,31.16756245830769,30.34984572688149,30.758704092594588,3847698
232,2008-09-11,29.830915451049805,30.507102817490257,29.595035839563877,30.507102817490257,2567354
233,2008-09-12,30.12969970703125,30.94741665092195,29.64221468789955,30.03534742383131,6093354
234,2008-09-15,28.226932525634766,29.484957088397593,27.37776637234611,29.02892361097232,6770268
235,2008-09-16,28.777318954467773,29.028924299564903,26.733028991485753,27.126161676674602,4654621
236,2008-09-17,28.03822898864746,29.186175502657125,27.676545661730678,29.186175502657125,4674190
237,2008-09-18,27.97532081604004,28.52570643691642,25.962482827130152,27.676540476997587,6603710
238,2008-09-19,29.67366600036621,29.83091909389334,28.305563233527575,28.63579515651086,9821730
239,2008-09-22,29.0289249420166,31.765130197792196,28.793045325682936,30.507103444464622,4162514
240,2008-09-23,28.682964324951172,29.32770230222271,28.148304343633733,28.682964324951172,6569683
241,2008-09-24,29.343427658081055,29.65793377633252,28.39990930332667,28.7773162186522,5730103
242,2008-09-25,28.431364059448242,29.547861335060105,27.75517454720491,29.42205759346812,10926783
243,2008-09-26,27.97532081604004,28.58860935703549,27.487838115282727,28.58860935703549,4967945
244,2008-09-29,26.937454223632812,28.77731356608499,26.418517896622514,28.77731356608499,7859964
245,2008-09-30,26.984636306762695,27.991055627749734,25.475006258841393,25.475006258841393,6616439
246,2008-10-01,27.880979537963867,28.14830850167156,26.78020581446123,27.330593742653278,3743739
247,2008-10-03,28.274112701416016,28.62006821284782,27.51929660460923,28.022507335813753,4681406
248,2008-10-06,27.6922664642334,28.30555287804428,27.126155108069202,27.959597478580076,5560277
249,2008-10-07,28.60433578491211,29.217624386599518,27.67654321590949,27.67654321590949,9928258
250,2008-10-08,28.384187698364258,28.62006732135362,26.449973510122625,27.645099492726445,9985473
251,2008-10-10,28.21120834350586,28.85594639395558,26.119743246044564,28.27411128140838,9025179
252,2008-10-13,28.777318954467773,28.997472831597264,28.16403239214943,28.35273693419261,6805621
253,2008-10-14,28.085407257080078,29.84664262779607,27.86525336896094,28.934573472900443,5099383
254,2008-10-15,27.849523544311523,28.447084314719493,27.55074315910754,27.92815007372737,5495022
255,2008-10-16,26.78020477294922,27.456394289190484,26.261270467848043,27.456394289190484,6651066
256,2008-10-17,24.767356872558594,27.5192847029938,24.405673649401624,27.330582360063733,5586092
257,2008-10-20,25.050424575805664,26.04112039345667,24.264159069518367,24.861722134025726,7922965
258,2008-10-21,25.254850387573242,26.575775776213455,24.53148582409272,25.302025456392734,8047276
259,2008-10-22,23.87101936340332,25.191944602640447,23.635139780222367,25.003242215824326,5408099
260,2008-10-23,22.707345962524414,23.493611197651067,22.361388405916305,23.273457358391795,6641370
261,2008-10-24,19.766714096069336,22.32993803470389,19.499383049908452,22.015431925282176,9905588
262,2008-10-27,18.241357803344727,19.49938218524699,16.354321230491333,19.405029930028125,12878172
263,2008-10-29,20.64733123779297,21.952530714009253,18.870370473502163,20.757407094276175,13094201
264,2008-10-31,21.968263626098633,22.644453249284247,20.883217641081853,21.732383971404474,8097887
265,2008-11-03,22.644447326660156,23.242008109108134,21.858179883778423,23.21055664355565,4951148
266,2008-11-04,23.63514518737793,23.82384975024621,22.219867364510513,22.329943248782378,4515828
267,2008-11-05,22.770246505737305,24.783086765377192,22.329936699153144,24.783086765377192,6145587
268,2008-11-06,22.01543426513672,23.509340576546965,21.559400784583083,22.32994040798492,4896229
269,2008-11-07,23.729490280151367,24.43712897721155,21.70092430894078,21.858177352731932,8250147
270,2008-11-10,24.264150619506836,24.814536282235657,23.729490688003597,24.46857872679659,3775177
271,2008-11-11,23.981101989746094,24.98752131256685,23.430716189294582,24.37423470435432,8900004
272,2008-11-12,22.974672317504883,24.500027557817493,22.691617717369688,24.500027557817493,5705390
273,2008-11-14,22.89605140686035,23.902472748968492,22.61299673744321,22.770249805537453,4038880
274,2008-11-17,23.83957290649414,24.625840481795013,21.700930476537195,24.625840481795013,5361538
275,2008-11-18,22.55009651184082,23.776669621102744,22.109786630219677,23.776669621102744,6392448
276,2008-11-19,21.999711990356445,23.352088912695994,21.716655165002727,22.644450048633818,5606729
277,2008-11-20,21.763830184936523,22.17268644794847,20.83603539441243,22.015433382826583,5080395
278,2008-11-21,23.147661209106445,23.87102588850123,21.071919456561705,21.622305301097484,8350092
279,2008-11-24,23.729490280151367,24.106897158673952,22.550092451717727,23.839566131076626,5420119
280,2008-11-25,23.147661209106445,24.264158634598214,22.958958770708886,23.981103910561046,5453771
281,2008-11-26,23.66659164428711,24.028272824789028,22.72307329562357,23.399260592346668,5246053
282,2008-11-27,23.66659164428711,23.666591644287113,23.666591644287113,23.666591644287113,0
283,2008-11-28,23.2891902923584,23.745226017840437,22.361397369575485,22.958960467535967,8464961
284,2008-12-01,23.10048484802246,24.65729000941039,23.00613256763014,23.74522294234153,5733003
285,2008-12-02,22.89605140686035,23.147656742387387,22.17268686705059,22.927502873631695,5879324
286,2008-12-03,23.58796501159668,23.886745394117874,22.408567080949013,23.116205839337614,6430656
287,2008-12-04,24.720182418823242,24.845986127558902,20.914658088203968,20.914658088203968,4648185
288,2008-12-05,24.421403884887695,25.600801744163157,23.603687182637657,23.603687182637657,5338962
289,2008-12-08,24.48430633544922,25.286297360640255,23.430712122879996,25.081869237675196,11709287
290,2008-12-10,24.09117889404297,25.632260480535926,23.745223370212646,25.632260480535926,11172070
291,2008-12-11,23.82384490966797,24.515757944798068,23.446435860614166,24.515757944798068,9867592
292,2008-12-12,23.084753036499023,23.352084071767997,22.581542428774245,23.2420060848029,9847702
293,2008-12-15,23.4621639251709,23.981100352759242,23.273461514768954,23.87102234703044,5741641
294,2008-12-16,24.35850715637207,24.65728757066203,22.329940793659485,23.587967519661756,9183505
295,2008-12-17,24.327054977416992,25.003244456186202,23.68231696570914,25.003244456186202,8720755
296,2008-12-18,25.050424575805664,25.31775570109602,23.776674029043903,23.776674029043903,12640018
297,2008-12-19,26.261272430419922,26.575778610441184,25.01897344591225,25.78951316038803,10050607
298,2008-12-22,26.276994705200195,26.497148575643525,25.364925623533168,25.364925623533168,6524631
299,2008-12-23,25.742334365844727,26.528599767400294,25.55363194920023,26.10401773028913,5151765
300,2008-12-24,25.302024841308594,26.088290188395018,21.22916863709592,21.22916863709592,13318746
301,2008-12-26,25.349205017089844,26.68585637648486,24.68874327217661,26.68585637648486,5480531
302,2008-12-29,25.883853912353516,26.088281985162865,24.84598355397245,25.632248653824686,3418418
303,2008-12-30,25.836687088012695,26.261271265357642,24.877442854927715,25.820961353132986,4868199
304,2008-12-31,26.151187896728516,26.54432052377659,25.56935288842597,26.54432052377659,4396180
305,2009-01-02,26.528596878051758,26.968906734695597,26.025388355591737,26.968906734695597,3976548
306,2009-01-05,25.93103790283203,26.96890861893555,25.600806020497092,26.96890861893555,4505326
